"date","study_id","topic","consensus","n_attempts","n_parsed","n_agreeing","had_supplement"
"pilotto2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"jin2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hulme2017","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"piraino2012","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"marina2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"puelles2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"gavriatopoulou2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"gao2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"nasserie2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"robinson2015","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"k<U+00F6>hler2019","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"lever2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"hui2005","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"chary2020","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"vogel2021","outcomes","TRUE","5",5,5,"TRUE","2026-03-23"
"20537","cheshire2020","treatment_cbt_psych","TRUE",5,5,"5","FALSE"
"20537","broadbent2018","treatment_cbt_psych","TRUE",5,5,"4","FALSE"
"20537","mcbride2017","treatment_cbt_psych","TRUE",5,5,"5","FALSE"
"20537","maroti2015","treatment_cbt_psych","TRUE",5,5,"5","FALSE"
"20537","racine2019","treatment_cbt_psych","TRUE",5,5,"5","FALSE"
"20537","chalder2015","treatment_cbt_psych","TRUE",5,5,"4","TRUE"
"20537","ali2017","treatment_cbt_psych","FALSE",5,2,"0","TRUE"
"20537","li2017","treatment_cbt_psych","FALSE",5,0,"0","FALSE"
"20537","janse2018","treatment_cbt_psych","FALSE",5,0,"0","TRUE"
"20537","bourke2014","treatment_cbt_psych","FALSE",5,1,"0","FALSE"
"20537","vos-vromans2016","treatment_cbt_psych","FALSE",5,0,"0","FALSE"
"20537","krzeczkowska2015","treatment_cbt_psych","FALSE",5,1,"0","FALSE"
"20537","goudsmit2012","treatment_cbt_psych","TRUE",5,5,"5","FALSE"
